TimeStamp,Decoded Data,RSSI,SNR (LSNR),Throughput (bps),Latency (s)
2025-01-02 16:01:02.646,1;2025-01-02 16:01:02.114770;,-98,4.0,44.8239733720099,5.16756343841552
2025-01-02 16:01:18.233,1;2025-01-02 16:01:14.136097;,-99,1.5,14.8843685427722,5.17415332794189
2025-01-02 16:01:23.422,1;2025-01-02 16:01:20.146847;,-99,5.0,44.7102765743811,5.14495396614074
2025-01-02 16:01:28.613,1;2025-01-02 16:01:26.157239;,-105,-3.5,44.6866541792931,5.14887189865112
2025-01-02 16:01:38.967,1;2025-01-02 16:01:38.178819;,-99,-1.5,22.4078790521684,5.14050269126892
2025-01-02 16:02:20.558,1;2025-01-02 16:02:17.228358;,-86,3.5,5.57818484107116,5.25526809692382
2025-01-02 16:02:30.908,1;2025-01-02 16:02:29.250413;,-105,-0.5,22.4148204322725,5.1473433971405
2025-01-02 16:02:36.081,1;2025-01-02 16:02:35.261729;,-105,2.2,44.8430600204261,5.16170978546142
2025-01-02 16:02:51.901,1;2025-01-02 16:02:47.282517;,-101,4.0,14.6650849747471,5.17775559425354
2025-01-02 16:02:57.107,1;2025-01-02 16:02:53.292978;,-109,-2.8,44.5623720509406,5.15851807594299
2025-01-02 16:03:02.307,1;2025-01-02 16:02:59.303893;,-105,-2.2,44.6220968400199,5.15481567382812
2025-01-02 16:03:07.651,1;2025-01-02 16:03:05.314532;,-89,2.8,43.4073243435528,5.28852725028991
2025-01-02 16:03:33.938,1;2025-01-02 16:03:32.351048;,-97,5.2,8.82580033458602,5.35605907440185
2025-01-02 16:03:39.114,1;2025-01-02 16:03:38.363087;,-105,-2.2,44.8216857176469,5.16526842117309
2025-01-02 16:03:54.687,1;2025-01-02 16:03:50.384498;,-85,6.5,14.8972826915995,5.1726233959198
2025-01-02 16:04:05.213,1;2025-01-02 16:04:02.405969;,-105,-0.2,22.0420416314515,5.15339660644531
2025-01-02 16:04:15.574,1;2025-01-02 16:04:14.426886;,-101,5.8,22.3909859370644,5.14968252182006
2025-01-02 16:04:31.217,1;2025-01-02 16:04:26.448026;,-104,0.0,14.830757343673,5.21668577194213
2025-01-02 16:04:52.064,1;2025-01-02 16:04:47.473290;,-101,5.0,11.1286932714751,5.26247644424438
2025-01-02 16:05:28.816,1;2025-01-02 16:05:23.538489;,-99,5.2,6.31268476979522,5.18224930763244
2025-01-02 16:05:33.977,1;2025-01-02 16:05:29.550352;,-99,5.2,44.9450019186687,5.14439511299133
2025-01-02 16:06:10.415,1;2025-01-02 16:06:08.605737;,-99,2.2,6.36701186150559,5.15445208549499
2025-01-02 16:06:15.574,1;2025-01-02 16:06:14.617178;,-99,3.5,44.9715169332288,5.15065002441406
2025-01-02 16:06:41.494,1;2025-01-02 16:06:38.659076;,-98,6.2,8.95069398981715,5.14726471900939
2025-01-02 16:06:46.714,1;2025-01-02 16:06:44.669700;,-108,-2.8,44.444543669018,5.21195411682128
2025-01-02 16:06:57.030,1;2025-01-02 16:06:56.691002;,-99,6.0,22.4897517641474,5.14656352996826
2025-01-02 16:07:28.222,1;2025-01-02 16:07:23.726985;,-101,4.5,7.43760470182557,5.23146295547485
2025-01-02 16:07:33.530,1;2025-01-02 16:07:29.738576;,-107,-4.2,43.7091339327544,5.26128888130188
2025-01-02 16:07:43.859,1;2025-01-02 16:07:41.759589;,-99,3.0,22.4626129362159,5.14867091178894
2025-01-02 16:07:49.022,1;2025-01-02 16:07:47.769792;,-108,-2.8,44.9307717010696,5.14760518074035
2025-01-02 16:08:09.862,1;2025-01-02 16:08:05.799540;,-104,2.2,11.1323495334692,5.18711614608764
2025-01-02 16:08:35.937,1;2025-01-02 16:08:32.836118;,-99,7.0,8.89754927594103,5.15973687171936
2025-01-02 16:08:41.139,1;2025-01-02 16:08:38.847513;,-95,1.2,44.5974555652926,5.16245555877685
2025-01-02 16:09:02.000,1;2025-01-02 16:08:56.879470;,-101,6.8,11.1209551647273,5.15374135971069
2025-01-02 16:09:17.734,1;2025-01-02 16:09:14.908150;,-97,6.5,14.7454704259662,5.14527916908264
2025-01-02 16:09:22.891,1;2025-01-02 16:09:20.918309;,-107,-1.8,44.9874264049149,5.14262318611145
2025-01-02 16:09:28.055,1;2025-01-02 16:09:26.929079;,-103,-4.8,44.9248909054982,5.15330958366394
2025-01-02 16:10:04.968,1;2025-01-02 16:09:59.974092;,-105,-2.2,6.28510913695667,5.14493250846862
2025-01-02 16:10:10.177,1;2025-01-02 16:10:05.984971;,-99,6.5,44.5404407609822,5.19802713394165
2025-01-02 16:10:20.534,1;2025-01-02 16:10:18.006350;,-102,-0.2,22.3985556330272,5.14681649208068
2025-01-02 16:10:30.961,1;2025-01-02 16:10:30.027486;,-99,-1.5,22.2512833815489,5.14859199523925
2025-01-02 16:10:46.560,1;2025-01-02 16:10:42.048844;,-104,1.8,14.8721377227939,5.14744138717651
2025-01-02 16:11:28.251,1;2025-01-02 16:11:27.108795;,-97,-1.5,5.56478089745786,5.15431237220764
2025-01-02 16:11:59.258,1;2025-01-02 16:11:57.162426;,-99,-4.8,7.48228080914405,5.15480709075927
2025-01-02 16:12:04.424,1;2025-01-02 16:12:03.172817;,-105,2.8,44.9052392709251,5.15037083625793
2025-01-02 16:12:09.593,1;2025-01-02 16:12:09.183569;,-104,4.0,44.8827581231812,5.15007758140564
2025-01-02 16:12:45.889,1;2025-01-02 16:12:42.223011;,-107,-0.2,6.39201378324889,5.20243692398071
2025-01-02 16:13:01.443,1;2025-01-02 16:13:00.254693;,-98,3.2,14.9151790717042,5.1570508480072
2025-01-02 16:13:06.820,1;2025-01-02 16:13:06.265769;,-103,3.8,43.1472193794751,5.30788826942443
2025-01-02 16:13:27.745,1;2025-01-02 16:13:24.298635;,-95,-5.0,11.0870888110108,5.20591402053833
2025-01-02 16:14:24.993,1;2025-01-02 16:14:21.382195;,-99,6.8,4.0525481538699,5.14262342453002
2025-01-02 16:14:56.208,1;2025-01-02 16:14:51.435848;,-103,2.2,7.43232291788667,5.16437649726867
2025-01-02 16:15:01.365,1;2025-01-02 16:14:57.447445;,-105,-0.5,44.9884746795199,5.14120745658874
2025-01-02 16:15:06.539,1;2025-01-02 16:15:03.457998;,-101,1.2,44.8435869928331,5.15596580505371
2025-01-02 16:15:42.960,1;2025-01-02 16:15:42.507826;,-103,5.5,6.36999447622685,5.13485479354858
2025-01-02 16:15:53.338,1;2025-01-02 16:15:48.519410;,-97,5.0,22.3542585618458,5.12955284118652
2025-01-02 16:15:58.501,1;2025-01-02 16:15:54.529980;,-99,6.8,44.9363282372199,5.15058159828186
2025-01-02 16:16:14.182,1;2025-01-02 16:16:12.562101;,-103,4.8,14.794842772857,5.16310310363769
2025-01-02 16:17:11.249,1;2025-01-02 16:17:09.637609;,-100,2.5,4.06541597935834,5.15288233757019
2025-01-02 16:17:16.436,1;2025-01-02 16:17:15.648959;,-93,5.2,44.7258043617699,5.16879057884216
2025-01-02 16:17:32.018,1;2025-01-02 16:17:27.669846;,-104,1.5,14.8886880837772,5.14436793327331
2025-01-02 16:17:42.408,1;2025-01-02 16:17:39.691099;,-101,2.2,22.3300857881116,5.13670635223388
2025-01-02 16:17:47.576,1;2025-01-02 16:17:45.701622;,-99,4.0,44.8922126231789,5.15948057174682
2025-01-02 16:18:39.840,1;2025-01-02 16:18:36.769433;,-102,4.0,4.43898620021896,5.13850617408752
2025-01-02 16:19:05.949,1;2025-01-02 16:19:00.812871;,-103,0.2,8.88577946405851,5.14564776420593
2025-01-02 16:20:08.280,1;2025-01-02 16:20:03.904907;,-105,0.8,3.72205474731286,5.14047408103942
2025-01-02 16:20:13.491,1;2025-01-02 16:20:09.916434;,-104,-1.0,44.5229267476686,5.16710829734802
2025-01-02 16:20:18.658,1;2025-01-02 16:20:15.926929;,-107,-2.2,44.9021103626953,5.13626813888549
2025-01-02 16:20:29.102,1;2025-01-02 16:20:27.947644;,-105,1.8,22.2130920566823,5.17679953575134
2025-01-02 16:20:34.373,1;2025-01-02 16:20:33.958487;,-103,4.5,44.014148524772,5.24945878982543
2025-01-02 16:20:55.035,1;2025-01-02 16:20:51.990729;,-103,5.0,11.2282968277936,5.13912200927734
2025-01-02 16:21:26.226,1;2025-01-02 16:21:25.037188;,-100,-1.5,7.43799817046126,5.1443977355957
2025-01-02 16:21:41.740,1;2025-01-02 16:21:37.058314;,-103,4.8,14.9543027395193,5.15211391448974
2025-01-02 16:21:57.359,1;2025-01-02 16:21:55.090707;,-92,-0.5,14.8542543990461,5.14503741264343
2025-01-02 16:22:07.709,1;2025-01-02 16:22:07.112883;,-103,1.2,22.4134094065518,5.14447355270385
2025-01-02 16:22:28.690,1;2025-01-02 16:22:28.139601;,-96,5.5,11.0578736490908,5.13795089721679
2025-01-02 16:22:39.062,1;2025-01-02 16:22:34.151295;,-98,2.2,22.368185655762,5.14515042304992
2025-01-02 16:22:54.807,1;2025-01-02 16:22:52.183323;,-101,-0.2,14.734828753844,5.20175528526306
2025-01-02 16:23:52.576,1;2025-01-02 16:23:49.273482;,-103,-4.2,4.01597545798968,5.15056705474853
2025-01-02 16:23:57.764,1;2025-01-02 16:23:55.285150;,-103,2.5,44.7170671132926,5.17810893058776
2025-01-02 16:24:02.965,1;2025-01-02 16:24:01.296010;,-98,6.8,44.6076961090375,5.16990518569946
2025-01-02 16:24:28.883,1;2025-01-02 16:24:25.338447;,-105,4.5,8.95156794068016,5.14315795898437
2025-01-02 16:24:34.091,1;2025-01-02 16:24:31.349298;,-99,3.0,44.5428792235131,5.18498253822326
2025-01-02 16:25:36.326,1;2025-01-02 16:25:34.438979;,-98,7.2,3.72781171566399,5.14796590805053
2025-01-02 16:25:41.481,1;2025-01-02 16:25:40.450555;,-104,0.8,45.0040943483489,5.14447140693664
2025-01-02 16:26:02.279,1;2025-01-02 16:25:58.482949;,-99,4.5,11.1550570522511,5.18336820602417
2025-01-02 16:26:33.698,1;2025-01-02 16:26:31.529551;,-105,0.2,7.38392180843861,5.15256071090698
2025-01-02 16:26:38.914,1;2025-01-02 16:26:37.541018;,-99,0.2,44.48217252232,5.20756578445434
2025-01-02 16:26:54.516,1;2025-01-02 16:26:49.561636;,-103,-1.0,14.8693492781016,5.14307951927185
2025-01-02 16:27:04.876,1;2025-01-02 16:27:01.582541;,-105,-2.5,22.3956002295996,5.14408826828002
2025-01-02 16:28:02.098,1;2025-01-02 16:27:58.667885;,-101,-0.8,4.05433150758283,5.16037821769714
2025-01-02 16:28:07.315,1;2025-01-02 16:28:04.679079;,-104,0.0,44.4751055261549,5.16760778427124
2025-01-02 16:28:12.564,1;2025-01-02 16:28:10.689406;,-97,-3.0,44.1998721350471,5.20600891113281
2025-01-02 16:28:33.350,1;2025-01-02 16:28:28.721161;,-109,1.2,11.16102587908,5.14673018455505
2025-01-02 16:28:59.389,1;2025-01-02 16:28:55.757124;,-96,-6.5,8.90977744348003,5.28527569770813
2025-01-02 16:29:04.600,1;2025-01-02 16:29:01.768638;,-101,4.5,44.5194618530112,5.16729211807251
2025-01-02 16:29:09.866,1;2025-01-02 16:29:07.779204;,-107,-0.2,44.0550166080347,5.20563745498657
2025-01-02 16:29:15.030,1;2025-01-02 16:29:13.790245;,-105,0.8,44.9328858446788,5.141441822052
2025-01-02 16:29:20.241,1;2025-01-02 16:29:19.800858;,-98,2.2,44.517785616078,5.20165252685546
2025-01-02 16:29:46.214,1;2025-01-02 16:29:43.843273;,-99,1.0,8.93236068234497,5.16848540306091
2025-01-02 16:29:51.425,1;2025-01-02 16:29:49.853841;,-103,0.8,44.5189974636742,5.20311832427978
2025-01-02 16:30:43.877,1;2025-01-02 16:30:40.931172;,-105,1.5,4.42311640640621,5.17865300178527
2025-01-02 16:30:49.061,1;2025-01-02 16:30:46.942961;,-105,1.2,44.7507297160461,5.1649363040924
2025-01-02 16:30:59.400,1;2025-01-02 16:30:58.964029;,-91,6.5,22.4404909832251,5.1283836364746
2025-01-02 16:31:09.752,1;2025-01-02 16:31:04.974429;,-103,5.0,22.4103649223044,5.14646315574646
2025-01-02 16:31:40.984,1;2025-01-02 16:31:38.020078;,-99,7.0,7.42837290821246,5.14526867866516
2025-01-02 16:32:07.127,1;2025-01-02 16:32:02.062533;,-102,3.0,8.87416440821601,5.39346837997436
2025-01-02 16:33:04.233,1;2025-01-02 16:32:59.144248;,-94,0.0,4.06263255539252,5.13015604019165
2025-01-02 16:33:51.002,1;2025-01-02 16:33:47.229217;,-105,1.8,4.96049287802585,5.13861274719238
2025-01-02 16:34:22.342,1;2025-01-02 16:34:20.269132;,-104,-0.2,7.4028967289323,5.13960027694702
2025-01-02 16:34:32.650,1;2025-01-02 16:34:32.291414;,-101,6.2,22.5055554053507,5.12912678718566
2025-01-02 16:34:48.250,1;2025-01-02 16:34:44.313645;,-104,-0.5,14.8722859236905,5.18347358703613
2025-01-02 16:34:53.415,1;2025-01-02 16:34:50.325154;,-104,-1.2,44.9163327947654,5.14344978332519
2025-01-02 16:34:58.579,1;2025-01-02 16:34:56.335707;,-94,-9.0,44.9249282390267,5.15307021141052
2025-01-02 16:35:55.779,1;2025-01-02 16:35:53.424956;,-109,-1.0,4.05595186306284,5.15132069587707
2025-01-02 16:36:00.977,1;2025-01-02 16:35:59.436401;,-105,2.5,44.6291328493351,5.13670468330383
2025-01-02 16:36:22.054,1;2025-01-02 16:36:17.467473;,-101,4.8,11.0071685045552,5.14601945877075
2025-01-02 16:36:32.431,1;2025-01-02 16:36:29.488223;,-95,-7.5,22.3581647013518,5.14697742462158
2025-01-02 16:36:58.535,1;2025-01-02 16:36:56.524029;,-99,6.2,8.88764270182847,5.13910937309265
2025-01-02 16:37:03.690,1;2025-01-02 16:37:02.535879;,-99,1.8,44.9996405868626,5.14757299423217
2025-01-02 16:37:29.650,1;2025-01-02 16:37:26.578123;,-110,-1.2,8.93697870185843,5.15585756301879
2025-01-02 16:37:34.846,1;2025-01-02 16:37:32.588671;,-104,-4.8,44.6446268471485,5.14370250701904
2025-01-02 16:39:18.542,1;2025-01-02 16:39:17.736694;,-102,-3.0,2.23731383906883,5.22604846954345
2025-01-02 16:39:28.904,1;2025-01-02 16:39:23.748213;,-103,2.5,22.3899163770746,5.14087891578674
2025-01-02 16:39:39.267,1;2025-01-02 16:39:35.769225;,-102,2.2,22.3867459073578,5.13735604286193
2025-01-02 16:39:59.992,1;2025-01-02 16:39:56.794666;,-105,-3.5,11.1943258436337,5.20741653442382
2025-01-02 16:40:05.169,1;2025-01-02 16:40:02.806082;,-103,3.2,44.8109401709401,5.15619254112243
2025-01-02 16:40:25.810,1;2025-01-02 16:40:20.835017;,-102,1.2,11.2397754943046,5.14616131782531
2025-01-02 16:40:30.967,1;2025-01-02 16:40:26.844668;,-100,-4.8,44.9927431591003,5.14594841003418
2025-01-02 16:40:36.186,1;2025-01-02 16:40:32.854307;,-107,-0.8,44.4525147494606,5.16481065750122
2025-01-02 16:41:38.385,1;2025-01-02 16:41:35.949864;,-97,-4.2,3.72991878916352,5.14896345138549
2025-01-02 16:43:22.225,1;2025-01-02 16:43:21.110509;,-104,1.8,2.2342173126186,5.17066597938537
2025-01-02 16:43:37.786,1;2025-01-02 16:43:33.131003;,-109,-4.2,14.9088460911348,5.15117120742797
2025-01-02 16:44:14.115,1;2025-01-02 16:44:12.177651;,-98,-3.2,6.3861333306662,5.16460490226745
2025-01-02 16:44:34.844,1;2025-01-02 16:44:30.209620;,-102,1.5,11.1920690450535,5.20939135551452
2025-01-02 16:44:45.178,1;2025-01-02 16:44:42.231405;,-104,-4.5,22.4493428202644,5.16716766357421
2025-01-02 16:44:50.350,1;2025-01-02 16:44:48.242668;,-101,4.2,44.8615052222323,5.14803814888
2025-01-02 16:45:52.635,1;2025-01-02 16:45:48.316607;,-104,-0.2,3.72478058803169,5.19989299774169
2025-01-02 16:45:57.790,1;2025-01-02 16:45:54.328270;,-96,-4.8,45.0036718275191,5.14644789695739
2025-01-02 16:46:28.904,1;2025-01-02 16:46:24.379864;,-101,5.5,7.45648833473286,5.14744138717651
2025-01-02 16:47:05.240,1;2025-01-02 16:47:03.436685;,-99,6.0,6.38498111169232,5.15249061584472
2025-01-02 16:47:25.954,1;2025-01-02 16:47:21.469417;,-97,-1.0,11.2000477523208,5.14608120918273
2025-01-02 16:47:52.232,1;2025-01-02 16:47:51.523498;,-101,1.0,8.8284662379336,5.19847512245178
2024-12-17 20:51:17.814,1;2024-12-17 20:51:14.394717;,-107,-5.5,0.0549695587000308,5.14808225631713
2024-12-17 20:54:35.358,1;2024-12-17 20:54:32.684710;,-107,-0.8,1.17442492343654,5.15775108337402
2024-12-17 20:54:45.823,1;2024-12-17 20:54:44.707644;,-109,-1.2,22.1680162208487,5.23207879066467
2024-12-17 22:01:29.107,1;2024-12-17 22:01:25.303669;,-107,0.8,0.0579524273450159,5.16482496261596
2024-12-17 22:02:46.998,1;2024-12-17 22:02:46.427961;,-104,1.5,2.97850556621083,5.1437439918518
2024-12-17 22:02:57.489,1;2024-12-17 22:02:52.439697;,-106,-2.0,22.1140530351735,5.14249300956726
2024-12-17 22:04:04.959,1;2024-12-17 22:04:01.534546;,-105,-2.8,3.4386088360161,5.20667910575866
2024-12-17 22:04:20.534,1;2024-12-17 22:04:19.566707;,-106,-6.0,14.8955607417586,5.1574900150299
2024-12-17 22:05:38.912,1;2024-12-17 22:05:34.676577;,-110,-2.2,2.9600051227987,5.1560726165771396
2024-12-17 22:11:33.056,1;2024-12-17 22:11:29.221369;,-104,-2.5,0.655100487906801,5.17114043235778
2024-12-17 22:12:46.273,1;2024-12-17 22:12:44.333071;,-109,-3.0,3.16865172701191,5.15236401557922
2024-12-17 23:15:23.107,1;2024-12-17 23:15:21.610718;,-107,-3.8,0.0617541272233413,5.15903401374816
2024-12-17 23:15:54.501,1;2024-12-17 23:15:51.664691;,-109,-1.5,7.39000968787778,5.14751744270324
2024-12-17 23:17:22.889,1;2024-12-17 23:17:18.795021;,-105,-0.2,2.62477209584994,5.14524817466735
2024-12-17 23:23:27.888,1;2024-12-17 23:23:25.348926;,-107,1.5,0.635618794543553,5.14392280578613
2024-12-17 23:24:35.723,1;2024-12-17 23:24:34.451028;,-109,-5.2,3.4200593002374,5.13757109642028
2024-12-17 23:28:35.224,1;2024-12-17 23:28:31.810976;,-104,-0.2,0.968681086870464,5.2060477733612
2024-12-17 23:31:32.491,1;2024-12-17 23:31:32.066676;,-109,-5.5,1.30876397432097,5.1424081325531
2024-12-18 00:34:44.721,1;2024-12-18 00:34:42.362422;,-100,2.0,0.0611777207168837,5.15261268615722
2024-12-18 00:35:47.044,1;2024-12-18 00:35:45.454802;,-111,-4.8,3.7225388388323,5.155193567276
2024-12-18 00:36:07.753,1;2024-12-18 00:36:03.487589;,-109,-1.8,11.2029325045321,5.140878200531
2024-12-18 00:36:18.297,1;2024-12-18 00:36:15.509730;,-110,-3.0,22.002381853918,5.31094527244567
2024-12-18 00:37:26.374,1;2024-12-18 00:37:24.611985;,-109,-3.0,3.40789315519449,5.31184816360473
2024-12-18 00:37:57.427,1;2024-12-18 00:37:54.664794;,-109,-1.8,7.47113646885062,5.1336224079132
2024-12-18 00:43:35.969,1;2024-12-18 00:43:31.157586;,-105,-1.0,0.685292825863927,5.15005493164062
2024-12-18 00:44:59.197,1;2024-12-18 00:44:58.290216;,-106,-3.5,2.78751749108425,5.18985342979431
2024-12-18 00:46:22.281,1;2024-12-18 00:46:19.408348;,-107,-5.2,2.79233625986923,5.21652579307556
2024-12-18 00:47:45.387,1;2024-12-18 00:47:40.528035;,-109,-4.8,2.79163397316503,5.14812731742858
2024-12-18 00:49:03.552,1;2024-12-18 00:49:01.652154;,-105,-3.8,2.96807162608085,5.28528380393981
2024-12-18 00:50:47.889,1;2024-12-18 00:50:46.819974;,-104,-3.5,2.22355999605047,5.1492805480957
2024-12-18 00:56:15.266,1;2024-12-18 00:56:11.313394;,-107,-4.5,0.708664221198013,5.13601398468017
2024-12-18 00:58:04.438,1;2024-12-18 00:58:02.491261;,-103,-3.8,2.1250866394294,5.19114971160888
2024-12-18 00:59:02.140,1;2024-12-18 00:58:59.573020;,-109,-2.5,4.0206496295919,5.16616630554199
2024-12-18 01:02:14.795,1;2024-12-18 01:02:11.855340;,-104,0.2,1.20422088647708,5.19310808181762
2024-12-18 01:02:45.965,1;2024-12-18 01:02:41.908700;,-108,-0.5,7.44314626034763,5.19057607650756
2024-12-18 02:06:36.164,1;2024-12-18 02:06:31.283856;,-103,-4.0,0.0605712729300297,5.16601634025573
2024-12-18 02:06:57.262,1;2024-12-18 02:06:55.326586;,-105,-1.2,10.9961377968173,5.55782055854797
2024-12-18 02:07:02.423,1;2024-12-18 02:07:01.337685;,-105,-1.8,44.9523810227749,5.14486742019653
2024-12-18 02:07:59.811,1;2024-12-18 02:07:58.417551;,-108,-3.5,4.0426588649287,5.15298557281494
2024-12-18 02:11:27.891,1;2024-12-18 02:11:22.735674;,-95,1.5,1.11495386653696,5.1369822025299
2024-12-18 02:13:11.832,1;2024-12-18 02:13:07.870532;,-103,-1.8,2.2320506725907,5.14669966697692
2024-12-18 02:13:17.024,1;2024-12-18 02:13:13.882155;,-103,-2.5,44.6773393885143,5.14731693267822
2024-12-18 02:15:17.036,1;2024-12-18 02:15:14.050876;,-107,-1.0,1.93314721111316,5.23360061645507
2024-12-18 02:19:26.826,1;2024-12-18 02:19:23.403350;,-105,-1.2,0.928780460941722,5.14655351638793
2024-12-18 02:19:42.440,1;2024-12-18 02:19:41.435685;,-104,-1.8,14.858342300426,5.19331192970275
2024-12-18 02:23:36.783,1;2024-12-18 02:23:32.782819;,-110,-5.5,0.990001786844625,5.21073269844055
2024-12-18 02:23:57.532,1;2024-12-18 02:23:56.823557;,-105,1.8,11.1814916914776,5.1620488166809
2024-12-18 02:24:07.975,1;2024-12-18 02:24:02.834953;,-105,1.2,22.2147934155552,5.14114022254943
2024-12-18 02:24:54.801,1;2024-12-18 02:24:53.906852;,-107,-3.0,4.95450407784642,5.14820003509521
2024-12-18 02:29:51.679,1;2024-12-18 02:29:51.369723;,-104,0.0,0.781466304995234,5.15436911582946
2024-12-18 02:32:38.884,1;2024-12-18 02:32:33.611514;,-107,-1.2,1.38751965392023,5.29455137252807
2024-12-18 02:36:53.387,1;2024-12-18 02:36:48.997209;,-107,-3.5,0.911579407589382,5.14362573623657
2024-12-18 02:37:03.864,1;2024-12-18 02:37:01.020005;,-105,-2.5,22.1440473047885,5.20342564582824
2024-12-18 02:37:09.022,1;2024-12-18 02:37:07.030725;,-105,-2.2,44.9821504151984,5.14790940284729
2024-12-18 02:38:32.064,1;2024-12-18 02:38:28.154567;,-107,-0.2,2.79374092331772,5.15265941619873
2024-12-18 02:38:37.255,1;2024-12-18 02:38:34.165198;,-107,-0.5,44.6930680490974,5.18268489837646
2024-12-18 02:38:47.708,1;2024-12-18 02:38:46.187998;,-109,-8.5,22.1961798735444,5.18876075744628
2024-12-18 02:41:18.614,1;2024-12-18 02:41:16.414512;,-105,-0.2,1.53737997629605,5.15203142166137
2024-12-18 02:42:57.349,1;2024-12-18 02:42:55.570950;,-91,-2.0,2.34970465183474,5.15789604187011
2024-12-18 02:44:04.989,1;2024-12-18 02:44:04.655097;,-105,-0.8,3.42996712470868,5.14659690856933
2024-12-18 02:45:38.896,1;2024-12-18 02:45:37.800020;,-105,-0.8,2.47050737359011,5.14204859733581
2024-12-18 02:46:10.418,1;2024-12-18 02:46:07.850986;,-104,-2.0,7.36006616354601,5.49904084205627
2024-12-18 02:47:54.348,1;2024-12-18 02:47:53.018332;,-89,-0.2,2.23226947696547,5.15832138061523
2024-12-18 02:49:17.473,1;2024-12-18 02:49:14.140679;,-104,-0.8,2.79098819445027,5.14020800590515
2024-12-18 02:50:50.859,1;2024-12-18 02:50:47.249488;,-103,-1.0,2.48429564358717,5.14657568931579
2024-12-18 02:51:11.609,1;2024-12-18 02:51:11.292852;,-104,-1.5,11.180937307247,5.17868137359619
2024-12-18 02:52:34.602,1;2024-12-18 02:52:32.412889;,-107,-0.8,2.79541071395893,5.14837217330932
2024-12-18 02:52:39.794,1;2024-12-18 02:52:38.423846;,-105,-3.0,44.6837752070429,5.1804039478302
2024-12-18 02:54:34.746,1;2024-12-18 02:54:29.586351;,-107,-1.5,2.01823340204811,5.14379096031189
2024-12-18 02:54:55.548,1;2024-12-18 02:54:53.627537;,-110,-3.0,11.1527893419571,5.1483154296875
2024-12-18 02:55:42.162,1;2024-12-18 02:55:38.687842;,-105,-5.2,4.9769992858301,5.16665983200073
2024-12-18 02:57:21.194,1;2024-12-18 02:57:17.843333;,-90,-1.0,2.34268323796003,5.46405053138732
2024-12-18 02:57:31.543,1;2024-12-18 02:57:29.865855;,-108,-3.0,22.4182880869108,5.14370203018188
2024-12-18 02:57:36.707,1;2024-12-18 02:57:35.876203;,-103,-4.2,44.9272285188882,5.14640688896179
2024-12-18 02:58:59.990,1;2024-12-18 02:58:57.002361;,-103,1.0,2.78567016783407,5.34754514694213
2024-12-18 02:59:05.255,1;2024-12-18 02:59:03.013822;,-105,-5.2,44.0694837701521,5.22173166275024
2024-12-18 03:02:54.199,1;2024-12-18 03:02:51.326928;,-105,-4.5,1.01334522106918,5.16943216323852
2024-12-18 03:03:25.486,1;2024-12-18 03:03:21.379478;,-110,-3.0,7.41534222361369,5.14815425872802
2024-12-18 03:04:22.806,1;2024-12-18 03:04:18.459149;,-108,-1.8,4.04746569545311,5.14818382263183
2024-12-18 03:05:35.606,1;2024-12-18 03:05:33.572869;,-103,-2.0,3.18677649370655,5.17578935623168
2024-12-18 03:05:45.963,1;2024-12-18 03:05:45.594936;,-105,-3.0,22.401536055033,5.14372110366821
2024-12-18 03:05:56.325,1;2024-12-18 03:05:51.606391;,-103,2.0,22.3891838183578,5.14120531082153
2024-12-18 03:07:04.008,1;2024-12-18 03:07:00.706744;,-103,0.0,3.42775300900635,5.16226148605346
2024-12-18 03:07:14.418,1;2024-12-18 03:07:12.728512;,-105,0.0,22.2854489365454,5.15642046928405
2024-12-18 03:07:35.169,1;2024-12-18 03:07:30.759994;,-96,-1.5,11.1803164364779,5.17350554466247
2024-12-18 04:08:59.255,1;2024-12-18 04:08:55.899523;,-107,-1.8,0.0629735621398722,5.49678897857666
2024-12-18 04:10:01.634,1;2024-12-18 04:09:58.992097;,-109,-5.5,3.71919802949322,5.20315766334533
2024-12-18 04:13:03.333,1;2024-12-18 04:12:59.272103;,-108,-3.0,1.27683538251979,5.15496754646301
2024-12-18 04:14:06.452,1;2024-12-18 04:14:02.362876;,-107,1.2,3.6755863669822,5.18598103523254
2024-12-18 04:14:47.901,1;2024-12-18 04:14:44.437150;,-109,-3.2,5.59732406227438,5.14945006370544
2024-12-18 04:18:46.607,1;2024-12-18 04:18:44.780657;,-106,-2.8,0.971903932530436,5.14470648765564
2024-12-18 04:19:18.134,1;2024-12-18 04:19:14.833449;,-93,-0.2,7.35893124210746,5.16990709304809
2024-12-18 04:20:51.614,1;2024-12-18 04:20:47.973221;,-109,-1.5,2.48179244733877,5.14455389976501
2024-12-18 04:26:45.729,1;2024-12-18 04:26:42.504270;,-109,-3.0,0.655155329704445,5.30555748939514
2024-12-18 05:28:30.271,1;2024-12-18 05:28:25.563435;,-107,-2.0,0.0626258183977696,5.23610067367553
2024-12-18 05:30:09.172,1;2024-12-18 05:30:04.717141;,-108,-1.5,2.34579523872225,5.22592377662658
2024-12-18 05:32:19.102,1;2024-12-18 05:32:16.910905;,-108,-4.0,1.78556526255219,5.23598289489746
2024-12-18 05:34:18.891,1;2024-12-18 05:34:14.095897;,-105,-1.8,1.93673959387563,5.1767041683197
2024-12-18 05:36:54.490,1;2024-12-18 05:36:50.333712;,-107,-6.5,1.49101334354307,5.1461443901062
