TimeStamp,Decoded Data,RSSI,SNR (LSNR),Throughput (bps),Latency (s)
2024-12-18 10:24:09.831169,1;2024-12-18 10:24:09.063476;,-105,-6.5,0.05986846159128167,5.178453683853149
2024-12-18 10:26:04.702693,1;2024-12-18 10:26:00.235618;,-103,-3.0,2.019647592713433,5.144231081008911
2024-12-18 10:27:07.276807,1;2024-12-18 10:27:03.326656;,-109,-3.5,3.7076033733663634,5.147546768188477
2024-12-18 10:28:56.236850,1;2024-12-18 10:28:54.499034;,-105,2.2,2.1292208467884817,5.148723840713501
2024-12-18 10:30:14.350722,1;2024-12-18 10:30:09.608108;,-105,-4.0,2.970027439953738,5.1991822719573975
2024-12-18 10:38:53.931726,1;2024-12-18 10:38:49.343013;,-110,-4.2,0.44651352668539945,5.141329526901245
2024-12-18 10:40:16.946886,1;2024-12-18 10:40:16.475849;,-107,-4.2,2.794670616991504,5.147700548171997
2024-12-18 10:40:42.892317,1;2024-12-18 10:40:40.519691;,-104,-3.8,8.941842410843748,5.136732578277588
2024-12-18 10:40:48.125638,1;2024-12-18 10:40:46.530715;,-107,-0.2,44.33130699877445,5.184612512588501
2024-12-18 10:42:06.294720,1;2024-12-18 10:42:01.645078;,-109,-4.0,2.9679287648194292,5.295483350753784
2024-12-18 10:42:16.670436,1;2024-12-18 10:42:13.666724;,-104,-1.8,22.359936653643878,5.1405229568481445
2024-12-18 10:43:24.178893,1;2024-12-18 10:43:22.770132;,-103,-1.0,3.4366086558727886,5.163702011108398
2024-12-18 10:43:29.340759,1;2024-12-18 10:43:28.780610;,-108,-3.0,44.94368788670449,5.151669025421143
2024-12-18 10:46:26.509552,1;2024-12-18 10:46:23.048825;,-105,-6.2,1.30948574618545,5.157162427902222
